,Subrun,Event,Type,Num,Pred,Prob,ystart,yend,ydiff,length,Eng,Michel
908,261,13019,Pion,1.0,1.0,0.990327,-57.2734,-58.3805,1.10713,1.33615,1.5223,0
909,263,13126,Pion,1.0,0.0,0.951696,-100.968,-78.8911,22.0766,96.5779,0.976435,0
910,213,10646,Pion,1.0,1.0,0.921615,43.0516,30.2146,12.837,25.2978,0.236503,0
911,263,13102,Pion,1.0,1.0,0.997883,50.4164,73.8714,23.4551,28.887,1.82921,0
912,139,6940,Pion,1.0,0.0,0.962646,34.4938,65.1569,30.6631,264.878,1.92388,0
913,98,4894,Pion,1.0,1.0,0.713101,-41.6929,-114.507,72.8145,169.047,1.8878,0
914,264,13161,Pion,1.0,1.0,0.999537,2.12262,36.0164,33.8937,45.7242,1.57361,0
915,194,9680,Pion,1.0,1.0,0.650464,-91.1354,-103.49,12.3545,20.6556,0.220627,0
916,207,10303,Pion,1.0,1.0,0.513823,-70.7242,-91.716,20.9918,39.4537,0.809916,0
917,184,9198,Pion,1.0,1.0,0.993149,-3.15535,-55.8195,52.6641,81.1182,1.38091,0
918,184,9198,Pion,1.0,1.0,0.993149,1.69217,0.412693,1.27948,1.96192,1.38091,0
919,196,9772,Pion,1.0,1.0,0.73895,109.483,108.274,1.20905,8.38614,0.375944,0
920,186,9299,Pion,1.0,1.0,0.97279,38.0077,17.1856,20.8221,28.541,0.245102,0
921,146,7291,Pion,1.0,1.0,0.780811,79.4669,79.3146,0.152344,4.18323,0.181313,0
922,230,11472,Pion,1.0,0.0,0.909063,-43.355,-29.6942,13.6608,54.8695,1.34525,0
923,223,11132,Pion,1.0,1.0,0.843801,-15.8934,-79.1881,63.2947,65.3324,0.415485,0
924,216,10778,Pion,1.0,1.0,0.993507,62.5087,112.748,50.2398,69.3466,1.11457,0
925,156,7772,Pion,1.0,0.0,0.615198,-20.2071,-114.876,94.6689,97.5034,1.15077,0
926,200,9951,Pion,1.0,0.0,0.707511,-115.443,-83.0662,32.3772,37.3554,1.12346,0
927,143,7126,Pion,1.0,1.0,0.993292,-13.771,-58.0401,44.2691,144.633,0.917547,0
928,267,13325,Pion,1.0,0.0,0.739487,-108.851,-64.307,44.5442,47.7225,0.291605,0
929,219,10910,Pion,1.0,1.0,0.992858,-51.4449,-74.1934,22.7484,39.4969,0.968314,0
930,144,7166,Pion,1.0,1.0,0.838102,-82.7427,-97.4381,14.6954,20.6861,1.67063,0
931,224,11197,Pion,1.0,1.0,0.949646,84.1318,49.8981,34.2337,88.1212,1.2688,0
932,217,10805,Pion,1.0,1.0,0.999754,-4.69744,-35.6257,30.9283,57.9181,1.99316,0
933,265,13203,Pion,1.0,1.0,0.999587,81.5695,-46.0461,127.616,148.911,1.01609,0
934,206,10286,Pion,1.0,1.0,0.999549,14.4474,23.0243,8.57693,43.509,1.26034,0
935,259,12905,Pion,1.0,1.0,0.996876,99.1842,88.4431,10.7411,85.2601,0.616824,0
936,138,6892,Pion,1.0,1.0,0.981331,22.1624,18.6811,3.48135,4.62165,0.33359,0
937,218,10900,Pion,1.0,1.0,0.997108,-90.56,-104.499,13.9389,76.4638,1.69558,0
938,233,11603,Pion,1.0,0.0,0.799541,-72.4344,-115.402,42.9672,55.7722,1.47516,0
939,189,9416,Pion,1.0,1.0,0.985771,37.7305,0.832034,36.8985,44.0118,0.979627,0
940,215,10710,Pion,1.0,1.0,0.99803,1.70107,-3.18015,4.88122,57.934,0.639837,0
941,143,7138,Pion,1.0,1.0,0.981338,36.5293,30.71,5.81931,22.0109,1.27207,0
942,235,11732,Pion,1.0,1.0,0.881375,-82.7642,-103.502,20.7379,87.6537,0.875324,0
943,396,19779,Pion,1.0,1.0,0.999521,-16.5116,-20.0084,3.49684,12.8203,0.23628,0
944,234,11655,Pion,1.0,1.0,0.99986,84.1439,68.3036,15.8402,21.0692,1.54661,0
945,186,9293,Pion,1.0,0.0,0.747439,72.5122,93.133,20.6208,28.2628,0.795738,0
946,215,10703,Pion,1.0,1.0,0.997581,-45.3425,-64.3418,18.9993,27.845,1.23674,0
947,155,7737,Pion,1.0,1.0,0.75969,4.41084,-16.5269,20.9377,27.7376,1.23167,0
948,225,11208,Pion,1.0,0.0,0.516042,-73.0697,-115.266,42.1966,126.837,0.604212,0
949,200,9962,Pion,1.0,1.0,0.846106,-21.6547,1.07875,22.7334,50.8427,0.290952,0
950,98,4891,Pion,1.0,1.0,0.999804,58.1342,88.8218,30.6876,35.1512,1.68554,0
951,130,6499,Pion,1.0,1.0,0.999414,36.9062,36.2726,0.633564,1.54612,1.44296,0
952,213,10639,Pion,1.0,1.0,0.978248,87.5575,113.519,25.962,89.5355,0.408949,0
953,213,10639,Pion,1.0,1.0,0.978248,87.5876,89.2756,1.68804,10.3248,0.408949,0
954,210,10495,Pion,1.0,1.0,0.997748,72.082,90.7951,18.7131,47.852,0.910357,0
955,209,10409,Pion,1.0,1.0,0.993522,72.2517,78.0069,5.7552,42.1571,0.666866,0
956,145,7225,Pion,1.0,1.0,0.998935,-76.6805,-44.8617,31.8188,53.7745,1.27692,0
957,137,6817,Pion,1.0,1.0,0.853587,14.289,9.213,5.07604,31.0347,0.586534,0
958,265,13211,Pion,1.0,1.0,0.999248,12.9203,-45.9407,58.861,188.527,1.21006,0
959,212,10553,Pion,1.0,0.0,0.763789,-60.5284,-115.338,54.8094,64.2106,0.998959,0
960,145,7240,Pion,1.0,1.0,0.999843,110.428,89.5646,20.8632,72.4643,1.253,0
961,224,11160,Pion,1.0,1.0,0.99945,93.201,94.7747,1.57371,39.572,1.08857,0
962,201,10016,Pion,1.0,1.0,0.995589,-76.6068,-13.6184,62.9883,75.7253,0.569795,0
963,201,10016,Pion,1.0,1.0,0.995589,-76.8396,-104.742,27.9022,32.9529,0.569795,0
964,205,10228,Pion,1.0,1.0,0.672254,-95.6288,-103.804,8.17516,28.5526,0.28828,0
965,260,12951,Pion,1.0,1.0,0.999871,66.556,103.904,37.3479,101.941,1.63511,0
966,147,7342,Pion,1.0,1.0,0.99994,-40.3567,-47.0496,6.69292,34.3067,1.38219,0
967,156,7780,Pion,1.0,1.0,0.997306,7.16027,27.8417,20.6815,56.3786,1.10784,0
968,146,7286,Pion,1.0,0.0,0.916051,71.4449,-28.8758,100.321,230.244,1.52057,0
969,215,10716,Pion,1.0,0.0,0.565466,81.5759,-1.99492,83.5709,146.531,1.09454,0
970,152,7556,Pion,1.0,1.0,0.999943,76.3257,32.045,44.2807,78.2615,1.13648,0
971,271,13549,Pion,1.0,0.0,0.842797,-93.6692,-103.216,9.54711,43.0205,1.51992,0
972,195,9745,Pion,1.0,0.0,0.825354,111.131,39.6535,71.4773,91.9372,1.124,0
973,136,6752,Pion,1.0,1.0,0.996313,69.5844,51.1404,18.444,25.0746,1.95515,0
974,97,4850,Pion,1.0,1.0,0.999334,-9.14515,-8.09031,1.05484,1.05589,1.6213,0
975,133,6638,Pion,1.0,1.0,0.9992,36.6415,48.2644,11.6228,18.27,0.415586,0
976,130,6457,Pion,1.0,1.0,0.997326,-96.4637,-99.6595,3.19576,4.75631,1.47479,0
977,204,10200,Pion,1.0,1.0,0.999782,81.0336,67.2543,13.7792,79.9248,1.32437,0
978,131,6535,Pion,1.0,1.0,0.99924,-75.6995,-84.1446,8.44515,27.9674,1.37482,0
979,224,11171,Pion,1.0,1.0,0.983255,21.3084,-9.64081,30.9492,72.5819,0.476299,0
980,223,11102,Pion,1.0,1.0,0.898023,-63.9411,-64.8394,0.898357,4.98523,0.239709,0
981,209,10438,Pion,1.0,1.0,0.998983,-23.8466,1.909,25.7556,29.6419,0.798867,0
982,261,13007,Pion,1.0,1.0,0.996725,54.805,0.136868,54.6681,79.3597,1.24887,0
983,201,10047,Pion,1.0,1.0,0.778437,17.4302,58.1541,40.7239,45.7104,0.602823,0
984,201,10047,Pion,1.0,1.0,0.778437,58.5155,63.1722,4.6567,25.7204,0.602823,0
985,217,10829,Pion,1.0,1.0,0.999378,63.1443,46.2686,16.8757,41.1412,1.77387,0
986,397,19833,Pion,1.0,1.0,0.991185,34.0124,8.2222,25.7902,102.906,1.74873,0
987,194,9677,Pion,1.0,1.0,0.998568,-38.3744,-44.6959,6.32151,16.1784,1.67527,0
988,191,9529,Pion,1.0,1.0,0.989162,0.36977,-46.1141,46.4838,50.2536,0.355683,0
989,137,6834,Pion,1.0,1.0,0.999656,-14.6239,-49.2005,34.5766,141.73,1.51911,0
990,233,11622,Pion,1.0,1.0,0.999264,-100.567,-64.7592,35.8082,81.8532,1.76966,0
991,209,10421,Pion,1.0,1.0,0.999771,-74.4712,-19.3718,55.0994,93.1615,1.9868,0
992,154,7682,Pion,1.0,1.0,0.987859,12.1988,-1.60991,13.8087,14.257,0.415541,0
993,146,7270,Pion,1.0,1.0,0.802271,-49.0389,-4.95813,44.0807,67.8539,0.982101,0
994,211,10523,Pion,1.0,1.0,0.983571,115.558,53.6933,61.865,189.175,1.09692,0
995,145,7227,Pion,1.0,0.0,0.518048,82.0005,82.3812,0.380669,6.01442,1.79088,0
996,156,7770,Pion,1.0,1.0,0.977812,6.72816,3.12119,3.60697,54.4796,0.329376,0
997,156,7773,Pion,1.0,0.0,0.751236,80.6627,87.2,6.53723,33.1188,1.46192,0
998,258,12857,Pion,1.0,1.0,0.977804,73.2697,72.143,1.12663,23.5412,0.228687,0
999,154,7695,Pion,1.0,1.0,0.998141,-88.7467,-97.9608,9.21415,20.607,0.62954,0
1000,234,11697,Pion,1.0,1.0,0.999866,-40.4749,-26.7301,13.7448,16.6425,1.26494,0
1001,234,11664,Pion,1.0,1.0,0.998072,91.7448,95.0163,3.27151,17.4004,0.56932,0
1002,158,7886,Pion,1.0,0.0,0.846805,-82.9738,8.44875,91.4225,106.244,1.83033,0
1003,130,6483,Pion,1.0,1.0,0.973068,75.6705,81.9226,6.25207,47.6922,0.30493,0
1004,158,7852,Pion,1.0,0.0,0.708169,-75.978,-75.906,0.0720673,13.885,0.493461,0
1005,198,9855,Pion,1.0,1.0,0.99968,111.354,34.5808,76.7731,121.759,1.93774,0
1006,259,12919,Pion,1.0,1.0,0.979638,69.7109,-26.1291,95.84,139.692,0.871954,0
1007,265,13216,Pion,1.0,1.0,0.983752,88.4534,67.3212,21.1323,47.1688,1.49589,0
1008,265,13216,Pion,1.0,1.0,0.983752,87.6258,86.2688,1.35703,2.52222,1.49589,0
1009,140,6979,Pion,1.0,0.0,0.665383,117.508,80.6821,36.8261,59.4085,1.20201,0
1010,140,6979,Pion,1.0,0.0,0.665383,117.213,115.389,1.82364,1.92976,1.20201,0
1011,147,7335,Pion,1.0,1.0,0.998878,108.934,83.3425,25.5914,30.4209,0.789569,0
1012,155,7725,Pion,1.0,0.0,0.797812,-78.4469,-98.3944,19.9475,33.041,0.300525,0
1013,155,7725,Pion,1.0,0.0,0.797812,-74.027,-80.9429,6.91589,13.6512,0.300525,0
1014,219,10946,Pion,1.0,1.0,0.615159,49.2161,71.5059,22.2899,80.1045,0.452558,0
1015,219,10946,Pion,1.0,1.0,0.615159,49.1904,47.4841,1.7063,5.15409,0.452558,0
1016,98,4887,Pion,1.0,0.0,0.919768,74.1222,-115.836,189.958,217.541,1.53752,0
1017,209,10407,Pion,1.0,1.0,0.856017,18.7966,24.4234,5.62681,29.3382,1.59471,0
1018,211,10505,Pion,1.0,0.0,0.707656,26.395,24.248,2.14702,10.5035,1.8134,0
1019,185,9244,Pion,1.0,1.0,0.999051,29.6491,39.5388,9.8897,39.8979,1.35554,0
1020,397,19818,Pion,1.0,1.0,0.999177,56.1438,44.4367,11.7071,53.0566,0.809502,0
1021,190,9491,Pion,1.0,1.0,0.99999,-82.2684,-110.558,28.2898,34.6307,1.18604,0
1022,190,9491,Pion,1.0,1.0,0.99999,-83.536,-100.46,16.9241,18.142,1.18604,0
1023,209,10450,Pion,1.0,1.0,0.741428,-112.197,-91.5466,20.6501,27.1634,0.240402,0
1024,131,6516,Pion,1.0,0.0,0.694246,-115.451,-106.511,8.93975,23.9342,0.530188,0
1025,258,12860,Pion,1.0,0.0,0.921253,86.2266,-25.0821,111.309,123.685,1.78774,0
1026,189,9422,Pion,1.0,1.0,0.998533,83.6751,-55.0628,138.738,149.432,1.28838,0
1027,141,7005,Pion,1.0,1.0,0.943434,110.683,75.3367,35.3463,40.0713,0.303638,0
1028,134,6653,Pion,1.0,1.0,0.999937,0.065073,17.9397,17.8746,19.0274,0.870133,0
1029,135,6743,Pion,1.0,0.0,0.542004,-115.358,-62.8054,52.5522,61.8526,0.909422,0
1030,184,9187,Pion,1.0,1.0,0.995233,50.1741,88.4706,38.2965,48.1584,1.8212,0
1031,200,9959,Pion,1.0,1.0,0.993384,3.91316,5.36318,1.45002,72.7875,0.50181,0
1032,202,10058,Pion,1.0,1.0,0.994284,58.3084,117.575,59.2664,78.8972,1.17496,0
1033,147,7336,Pion,1.0,1.0,0.985521,40.1081,82.4209,42.3128,62.7844,0.322339,0
1034,133,6620,Pion,1.0,1.0,0.949159,-94.9177,-67.8339,27.0838,66.9645,1.60122,0
1035,222,11074,Pion,1.0,1.0,0.983134,-115.402,-67.633,47.7688,50.6939,1.89686,0
1036,226,11273,Pion,1.0,1.0,0.999866,-5.47959,-3.66378,1.81581,9.66665,1.68298,0
1037,215,10738,Pion,1.0,1.0,0.997532,-62.4071,12.8903,75.2974,77.3599,1.86491,0
1038,142,7090,Pion,1.0,1.0,0.99919,-52.1026,-31.7067,20.396,23.7769,1.77079,0
1039,258,12855,Pion,1.0,1.0,0.519499,-79.1704,-73.1259,6.04449,7.16375,0.186328,0
1040,155,7715,Pion,1.0,1.0,0.999161,-7.68664,-24.5577,16.871,99.1846,1.24539,0
1041,184,9163,Pion,1.0,1.0,0.990607,33.7345,105.005,71.2707,90.1827,1.10608,0
1042,186,9289,Pion,1.0,1.0,0.947181,-75.3952,-43.7058,31.6894,56.7137,1.8442,0
1043,140,6974,Pion,1.0,0.0,0.605057,-75.2669,-115.545,40.2782,48.0774,0.478605,0
1044,194,9669,Pion,1.0,1.0,0.507876,35.0849,49.1824,14.0974,24.6543,1.28217,0
1045,202,10070,Pion,1.0,1.0,0.993044,87.3082,66.8874,20.4209,257.199,1.78399,0
1046,218,10873,Pion,1.0,1.0,0.995755,112.438,117.509,5.07024,7.53759,1.07893,0
1047,223,11109,Pion,1.0,1.0,0.684972,-97.7973,-61.2983,36.499,67.4984,0.393775,0
1048,396,19763,Pion,1.0,1.0,0.99999,6.68571,-10.1761,16.8618,30.0238,1.70332,0
1049,235,11747,Pion,1.0,1.0,0.945056,-53.8009,-65.3603,11.5594,44.1827,0.327234,0
1050,185,9237,Pion,1.0,1.0,0.998835,-7.02863,29.1764,36.205,40.6919,0.973926,0
1051,143,7104,Pion,1.0,1.0,0.855729,-15.572,31.36,46.932,90.6985,0.535276,0
1052,210,10468,Pion,1.0,1.0,0.93507,-61.8825,-80.119,18.2365,46.4821,0.421839,0
1053,232,11597,Pion,1.0,1.0,0.999778,-8.36341,-20.4131,12.0497,12.4961,0.592404,0
1054,232,11597,Pion,1.0,1.0,0.999778,-1.31172,-8.72244,7.41072,12.7111,0.592404,0
1055,210,10474,Pion,1.0,1.0,0.937784,44.1122,40.0895,4.02268,66.3987,0.469007,0
1056,262,13058,Pion,1.0,1.0,0.999915,80.216,34.258,45.958,133.905,1.70224,0
1057,134,6665,Pion,1.0,1.0,0.999762,-56.1643,-59.5848,3.42049,9.08116,1.76931,0
1058,219,10937,Pion,1.0,1.0,0.998437,-5.1082,-31.7141,26.6059,33.9291,1.41307,0
1059,136,6757,Pion,1.0,0.0,0.524346,-87.3852,-115.253,27.8683,32.4726,0.810072,0
1060,227,11321,Pion,1.0,0.0,0.792366,83.5946,77.9941,5.60044,39.3315,1.76923,0
1061,210,10491,Pion,1.0,1.0,0.999241,-64.6783,-71.6321,6.95374,17.5612,1.36029,0
1062,184,9170,Pion,1.0,1.0,0.758999,-38.7919,-43.5881,4.79621,62.9098,0.65772,0
1063,217,10801,Pion,1.0,1.0,0.902596,73.2498,78.2951,5.0453,20.6389,0.643066,0
1064,397,19804,Pion,1.0,1.0,0.999991,-12.0854,15.0597,27.1451,44.9257,1.68661,0
1065,151,7548,Pion,1.0,1.0,0.994491,-14.4267,-75.0289,60.6022,135.419,0.994991,0
1066,231,11516,Pion,1.0,0.0,0.715241,-117.021,-95.2496,21.7713,40.7071,1.14317,0
1067,232,11587,Pion,1.0,1.0,0.99954,-102.986,-31.1697,71.8167,76.9861,1.06621,0
1068,215,10747,Pion,1.0,0.0,0.683926,-36.1432,-69.7909,33.6477,175.522,0.741126,0
1069,215,10747,Pion,1.0,0.0,0.683926,-35.9,-19.6763,16.2237,85.9888,0.741126,0
1070,215,10713,Pion,1.0,1.0,0.99898,-91.1349,-99.7748,8.63991,21.5761,0.958187,0
1071,218,10893,Pion,1.0,1.0,0.862054,-51.6091,-75.5927,23.9837,199.429,1.94721,0
1072,228,11369,Pion,1.0,0.0,0.925905,-24.2615,8.70545,32.967,180.527,1.35398,0
1073,203,10140,Pion,1.0,1.0,0.986275,-58.3017,-63.1084,4.80669,9.5646,0.207414,0
1074,135,6701,Pion,1.0,1.0,0.985257,-30.8086,-33.6793,2.87071,53.901,0.484437,0
1075,268,13358,Pion,1.0,1.0,0.99028,-10.9392,2.39248,13.3317,103.258,0.871493,0
1076,182,9068,Pion,1.0,1.0,0.734529,60.5547,38.9363,21.6184,23.0604,0.752201,0
1077,223,11139,Pion,1.0,0.0,0.628951,74.2169,42.5082,31.7087,32.6057,0.70073,0
1078,259,12922,Pion,1.0,0.0,0.857363,-79.1714,-48.7154,30.456,67.9051,1.41145,0
1079,140,6977,Pion,1.0,1.0,0.864852,70.1316,63.8562,6.27541,30.2763,0.246661,0
1080,142,7094,Pion,1.0,1.0,0.7683,-26.4436,-16.65,9.79361,39.5963,1.72504,0
1081,142,7094,Pion,1.0,1.0,0.7683,-26.9167,-29.4048,2.48805,10.334,1.72504,0
1082,205,10217,Pion,1.0,1.0,0.99985,-63.0015,-90.0304,27.0288,59.9124,1.90025,0
1083,205,10217,Pion,1.0,1.0,0.99985,-63.4831,-59.856,3.62705,4.74441,1.90025,0
1084,261,13021,Pion,1.0,1.0,0.999431,-56.9685,-13.889,43.0795,52.1939,1.95358,0
1085,264,13195,Pion,1.0,1.0,0.869858,-82.1732,-60.9989,21.1743,32.1807,0.24724,0
1086,212,10581,Pion,1.0,1.0,0.993972,-78.5609,-77.1697,1.39119,14.2033,0.334568,0
1087,157,7810,Pion,1.0,1.0,0.999747,-3.1784,-17.7394,14.561,34.932,0.488203,0
1088,214,10658,Pion,1.0,1.0,0.983114,5.25473,62.8953,57.6406,108.71,1.11451,0
1089,218,10872,Pion,1.0,0.0,0.841831,41.5673,42.7022,1.1349,72.8199,0.455038,0
1090,197,9804,Pion,1.0,1.0,0.998166,80.4934,81.6031,1.1097,27.9801,0.413734,0
1091,141,7013,Pion,1.0,1.0,0.991322,-92.52,-93.746,1.22597,63.9249,0.852453,0
1092,258,12876,Pion,1.0,1.0,0.999004,17.7593,-35.3324,53.0918,98.6736,1.33773,0
1093,202,10096,Pion,1.0,0.0,0.731395,25.1005,25.0379,0.0625248,12.5207,0.436959,0
1094,98,4866,Pion,1.0,1.0,0.999571,57.1165,58.2658,1.1493,32.7579,0.948594,0
1095,155,7709,Pion,1.0,0.0,0.805262,69.1372,62.3965,6.74074,47.2001,0.798326,0
1096,259,12938,Pion,1.0,0.0,0.732975,117.359,75.3776,41.9816,44.6449,0.655164,0
1097,193,9630,Pion,1.0,1.0,0.813317,-82.5934,-77.6623,4.9311,12.2202,0.220059,0
1098,261,13031,Pion,1.0,1.0,0.99983,-0.309839,63.2686,63.5784,92.3845,0.801234,0
1099,231,11548,Pion,1.0,1.0,0.872905,-93.1032,-99.6283,6.52519,12.0554,0.338725,0
1100,98,4865,Pion,1.0,1.0,0.814076,-97.665,87.7983,185.463,188.799,0.699594,0
1101,185,9225,Pion,1.0,1.0,0.725427,-16.1314,-23.0131,6.88165,18.8863,0.938886,0
1102,187,9318,Pion,1.0,1.0,0.99072,-43.2332,-38.3623,4.8709,5.90135,0.221188,0
1103,271,13533,Pion,1.0,0.0,0.935847,-20.5828,-115.145,94.5622,173.68,0.837221,0
1104,214,10662,Pion,1.0,1.0,0.999975,4.0168,25.8982,21.8814,56.9665,1.78267,0
1105,233,11636,Pion,1.0,1.0,0.998935,34.8528,34.3654,0.487411,34.3509,0.479694,0
1106,214,10699,Pion,1.0,1.0,0.991686,33.9819,41.8368,7.85494,33.8319,0.981271,0
1107,150,7459,Pion,1.0,1.0,0.680256,-90.9063,-72.823,18.0833,36.0968,0.270373,0
1108,205,10243,Pion,1.0,1.0,0.999602,-0.312733,3.77079,4.08353,9.19151,0.479251,0
1109,207,10334,Pion,1.0,1.0,0.981884,-37.5077,-38.5823,1.07466,5.03161,0.234324,0
1110,193,9606,Pion,1.0,0.0,0.761274,117.457,43.1662,74.2912,82.4053,1.63949,0
1111,396,19788,Pion,1.0,1.0,0.7938,56.7212,-12.3249,69.0461,97.4475,0.511141,0
1112,204,10157,Pion,1.0,1.0,0.992566,90.4863,93.0417,2.5554,33.6936,0.960887,0
1113,204,10157,Pion,1.0,1.0,0.992566,92.2668,92.0469,0.219856,6.58961,0.960887,0
1114,212,10572,Pion,1.0,1.0,0.574214,-51.025,-76.0598,25.0348,27.5271,0.476195,0
1115,182,9051,Pion,1.0,1.0,0.999979,13.8434,22.1165,8.27312,59.2154,0.97299,0
1116,195,9714,Pion,1.0,1.0,0.809423,23.3581,27.6733,4.31519,9.55405,0.24374,0
1117,261,13013,Pion,1.0,1.0,0.999489,29.5433,-0.88857,30.4319,55.9845,1.25252,0
1118,192,9591,Pion,1.0,1.0,0.994962,-65.34,-39.983,25.357,109.147,1.89966,0
1119,224,11194,Pion,1.0,1.0,0.827963,-33.2745,9.58083,42.8553,77.6593,0.402046,0
1120,224,11194,Pion,1.0,1.0,0.827963,-32.9527,-46.292,13.3393,19.8991,0.402046,0
1121,194,9688,Pion,1.0,1.0,0.666925,47.983,120.083,72.1003,97.057,0.852027,0
1122,264,13193,Pion,1.0,1.0,0.999648,12.7018,19.9836,7.28171,14.2064,1.36677,0
1123,263,13108,Pion,1.0,1.0,0.575367,-24.3846,17.1667,41.5513,77.4361,0.386387,0
1124,263,13108,Pion,1.0,1.0,0.575367,-24.7227,-28.2676,3.5449,18.3148,0.386387,0
1125,233,11631,Pion,1.0,1.0,0.999762,86.8523,98.2529,11.4006,19.385,1.04136,0
1126,137,6804,Pion,1.0,0.0,0.538877,-115.863,-69.5304,46.3323,99.0048,1.07707,0
1127,158,7868,Pion,1.0,1.0,0.999683,-46.2733,49.5735,95.8468,136.18,1.54963,0
1128,270,13484,Pion,1.0,1.0,0.668949,53.9694,43.6006,10.3688,10.4053,0.195107,0
1129,212,10575,Pion,1.0,1.0,0.998963,86.8325,90.9845,4.15196,25.2061,1.84074,0
1130,147,7341,Pion,1.0,1.0,0.83832,-92.6622,-100.369,7.70667,89.0539,1.61819,0
1131,144,7169,Pion,1.0,1.0,0.992782,105.777,110.804,5.02654,20.4056,1.56438,0
1132,144,7169,Pion,1.0,1.0,0.992782,107.741,103.353,4.38747,5.56431,1.56438,0
1133,152,7594,Pion,1.0,1.0,0.997564,-11.0458,6.50149,17.5473,47.9803,0.803305,0
1134,261,13029,Pion,1.0,1.0,0.999854,-111.779,-95.092,16.6872,35.5235,1.33601,0
1135,184,9165,Pion,1.0,0.0,0.799743,7.24652,8.85661,1.61009,55.1395,1.14109,0
1136,209,10445,Pion,1.0,1.0,0.57584,112.712,77.2007,35.5109,61.3604,0.406308,0
1137,183,9127,Pion,1.0,1.0,0.997822,88.5302,35.8935,52.6367,96.9971,1.97287,0
1138,268,13356,Pion,1.0,1.0,0.99995,13.4087,-20.6217,34.0304,50.8148,1.4668,0
1139,205,10216,Pion,1.0,1.0,0.914114,-103.273,-73.7853,29.488,31.5718,0.405592,0
1140,191,9507,Pion,1.0,1.0,0.99979,-41.9368,-106.005,64.0682,65.7223,0.851032,0
1141,191,9507,Pion,1.0,1.0,0.99979,-19.8809,-28.9504,9.0695,50.8897,0.851032,0
1142,265,13220,Pion,1.0,1.0,0.997746,-10.1193,0.823711,10.943,31.1242,1.25307,0
1143,214,10674,Pion,1.0,0.0,0.768124,95.4734,62.6263,32.8471,45.2399,0.875104,0
1144,130,6478,Pion,1.0,0.0,0.702464,60.234,117.357,57.1226,65.6109,0.829232,0
1145,184,9164,Pion,1.0,1.0,0.998422,-56.6698,-107.997,51.3272,66.321,1.1856,0
1146,211,10519,Pion,1.0,1.0,0.668175,-7.96395,-4.41409,3.54986,81.1824,0.422311,0
1147,211,10533,Pion,1.0,1.0,0.993696,-60.5754,-61.3115,0.736099,49.3598,0.630909,0
1148,206,10264,Pion,1.0,1.0,0.942874,62.009,61.8663,0.142731,7.72736,0.597711,0
1149,218,10899,Pion,1.0,1.0,0.868582,-16.7371,-120.567,103.829,164.443,1.41,0
1150,233,11613,Pion,1.0,1.0,0.999161,-79.7345,-88.5929,8.85843,13.2781,0.252421,0
1151,260,12995,Pion,1.0,1.0,0.997979,37.546,-1.28448,38.8305,53.7432,1.43851,0
1152,200,9988,Pion,1.0,1.0,0.792225,106.647,93.1063,13.5402,33.6384,0.574533,0
1153,213,10608,Pion,1.0,1.0,0.999556,69.9902,83.1744,13.1842,44.215,1.71942,0
1154,214,10678,Pion,1.0,0.0,0.734637,14.9173,44.9812,30.0639,40.8013,1.46132,0
1155,204,10193,Pion,1.0,1.0,0.99813,107.947,92.5688,15.3785,46.1936,1.92714,0
1156,195,9710,Pion,1.0,1.0,0.999866,-38.9092,-95.8662,56.9571,136.712,0.967472,0
1157,265,13249,Pion,1.0,1.0,0.974048,-53.3316,-58.1637,4.83208,20.1484,0.311789,0
1158,187,9331,Pion,1.0,0.0,0.769309,-14.8126,3.86804,18.6806,38.0984,1.96881,0
1159,397,19813,Pion,1.0,0.0,0.684088,117.352,2.8866,114.465,158.68,1.41349,0
1160,228,11394,Pion,1.0,1.0,0.963811,-25.7426,-61.276,35.5334,43.2307,0.296546,0
1161,220,10990,Pion,1.0,1.0,0.99567,60.8127,114.901,54.0882,58.3254,1.81355,0
1162,191,9539,Pion,1.0,1.0,0.996798,-6.89207,-39.5827,32.6907,115.945,0.598345,0
1163,190,9455,Pion,1.0,1.0,0.999624,-100.981,-115.545,14.5646,23.8267,1.69351,0
1164,144,7196,Pion,1.0,0.0,0.912243,-89.4731,-115.288,25.8146,81.132,1.72053,0
1165,233,11633,Pion,1.0,1.0,0.996242,18.7467,73.588,54.8413,61.5358,1.52692,0
1166,258,12859,Pion,1.0,1.0,0.947027,-92.145,-94.0037,1.85869,15.0914,0.206962,0
1167,147,7308,Pion,1.0,1.0,0.998823,26.348,17.1254,9.22266,108.495,0.707794,0
1168,210,10456,Pion,1.0,0.0,0.687518,-49.9507,-55.7101,5.75935,12.8119,0.527565,0
1169,149,7430,Pion,1.0,1.0,0.972442,-9.25337,-106.034,96.7802,141.589,0.620824,0
1170,263,13147,Pion,1.0,0.0,0.784037,61.4043,79.5251,18.1208,23.2757,1.42859,0
1171,234,11677,Pion,1.0,1.0,0.994226,16.133,87.5344,71.4014,147.333,0.852094,0
1172,206,10296,Pion,1.0,1.0,0.652097,-93.5168,-72.9772,20.5396,27.7763,0.241054,0
1173,192,9583,Pion,1.0,1.0,0.846933,-45.508,-69.0709,23.5629,42.5624,0.41336,0
1174,198,9880,Pion,1.0,1.0,0.898631,68.7995,-3.87633,72.6758,241.155,0.949663,0
1175,198,9880,Pion,1.0,1.0,0.898631,68.7149,72.8611,4.14616,17.1519,0.949663,0
