,Subrun,Event,Type,Num,Pred,Prob,ystart,yend,ydiff,length
1405,265,13204,Muon,0.0,0.0,0.864094,-81.5561,-94.0629,12.5067,62.8169
1406,349,17416,Muon,0.0,0.0,0.952273,104.697,-21.911,126.608,259.112
1407,276,13770,Muon,0.0,0.0,0.948921,-115.134,-54.6424,60.492,138.382
1408,267,13334,Muon,0.0,0.0,0.836315,50.8139,-32.3263,83.1402,93.6053
1409,234,11680,Muon,0.0,0.0,0.785113,61.8268,119.603,57.7762,63.3371
1410,343,17117,Muon,0.0,0.0,0.868944,40.6678,117.4,76.732,89.1564
1411,289,14408,Muon,0.0,0.0,0.861284,-0.76588,-115.44,114.674,176.802
1412,266,13266,Muon,0.0,0.0,0.754086,14.8925,117.679,102.786,103.655
1413,7,322,Muon,0.0,0.0,0.750973,-89.2114,-99.4312,10.2197,30.0667
1414,271,13541,Muon,0.0,0.0,0.844586,38.7516,-26.4997,65.2514,84.9194
1415,282,14051,Muon,0.0,0.0,0.936768,91.9118,77.8569,14.0548,80.5766
1416,282,14051,Muon,0.0,0.0,0.936768,90.9901,86.5988,4.3913,6.96019
1417,266,13257,Muon,0.0,1.0,0.998342,-26.9646,-37.9506,10.986,26.9156
1418,269,13411,Muon,0.0,1.0,0.741399,29.281,32.067,2.78595,10.4244
1419,217,10822,Muon,0.0,0.0,0.942881,78.2561,36.4651,41.7909,276.498
1420,366,18266,Muon,0.0,0.0,0.94788,6.47412,-27.7847,34.2588,164.596
1421,200,9981,Muon,0.0,0.0,0.945744,97.7179,81.7453,15.9726,92.7781
1422,392,19555,Muon,0.0,0.0,0.889608,-115.659,17.2524,132.911,152.181
1423,157,7828,Muon,0.0,0.0,0.750472,-49.1653,-45.128,4.03732,6.51265
1424,186,9293,Muon,0.0,0.0,0.822566,97.3833,93.5566,3.8267,6.4468
1425,186,9293,Muon,0.0,0.0,0.822566,76.0049,75.0591,0.945847,3.93273
1426,186,9293,Muon,0.0,0.0,0.822566,97.303,94.6885,2.61458,3.77432
1427,389,19417,Muon,0.0,0.0,0.907349,-19.8567,49.3542,69.2109,150.112
1428,216,10768,Muon,0.0,0.0,0.855026,9.25263,-115.603,124.855,141.223
1429,203,10103,Muon,0.0,0.0,0.955676,53.6125,108.482,54.8699,192.182
1430,269,13414,Muon,0.0,0.0,0.795685,117.389,64.7123,52.6764,58.1527
1431,364,18157,Muon,0.0,0.0,0.735543,117.273,76.6123,40.6608,41.9992
1432,203,10108,Muon,0.0,0.0,0.931024,79.5866,108.762,29.1752,229.427
1433,377,18847,Muon,0.0,0.0,0.889681,10.1525,6.48038,3.67209,38.4755
1434,265,13206,Muon,0.0,0.0,0.691328,96.7886,105.955,9.16613,48.8252
1435,269,13445,Muon,0.0,0.0,0.940279,117.457,-11.7107,129.167,155.702
1436,204,10178,Muon,0.0,1.0,0.707078,-12.7337,-15.707,2.97329,8.9629
1437,290,14454,Muon,0.0,0.0,0.958423,-24.042,90.801,114.843,263.422
1438,281,14012,Muon,0.0,0.0,0.896413,-91.7003,-115.337,23.6368,60.0787
1439,257,12828,Muon,0.0,0.0,0.956369,7.26572,-45.5491,52.8149,420.681
1440,239,11935,Muon,0.0,0.0,0.742802,-78.3971,-84.3576,5.96044,8.93745
1441,200,9998,Muon,0.0,0.0,0.937164,65.9501,80.1092,14.1591,107.711
1442,222,11061,Muon,0.0,0.0,0.858415,90.0624,31.9306,58.1317,109.594
1443,369,18445,Muon,0.0,0.0,0.828223,48.5499,-95.8264,144.376,189.601
1444,397,19803,Muon,0.0,0.0,0.950236,-13.3577,-18.9892,5.63153,271.18
1445,256,12785,Muon,0.0,0.0,0.923787,43.5236,65.906,22.3825,68.1201
1446,389,19439,Muon,0.0,1.0,0.982373,10.705,-64.5753,75.2802,98.261
1447,389,19409,Muon,0.0,0.0,0.753278,-80.3238,-115.49,35.1665,40.2818
1448,261,13006,Muon,0.0,0.0,0.747565,106.91,106.338,0.571487,15.6437
1449,7,326,Muon,0.0,0.0,0.950855,-74.6625,-88.7604,14.0978,102.887
1450,220,10979,Muon,0.0,0.0,0.90405,-38.5789,13.6149,52.1938,233.876
1451,217,10805,Muon,0.0,0.0,0.963185,52.8726,32.2206,20.652,187.178
1452,281,14047,Muon,0.0,0.0,0.937144,2.07527,73.9503,71.8751,110.991
1453,241,12028,Muon,0.0,0.0,0.922971,23.4417,117.507,94.0651,123.501
1454,362,18080,Muon,0.0,0.0,0.777422,-70.3807,126.177,196.557,203.929
1455,362,18080,Muon,0.0,0.0,0.777422,-69.4098,-70.1517,0.741852,0.845286
1456,216,10772,Muon,0.0,0.0,0.957003,-63.8565,9.06997,72.9264,152.844
1457,7,349,Muon,0.0,0.0,0.647403,32.5913,7.61855,24.9728,95.3523
1458,279,13944,Muon,0.0,1.0,0.740869,117.377,75.0625,42.3141,117.787
1459,349,17430,Muon,0.0,0.0,0.819684,-115.574,6.86202,122.436,134.196
1460,256,12784,Muon,0.0,0.0,0.91456,-5.05451,-115.429,110.375,130.59
1461,362,18059,Muon,0.0,0.0,0.946779,67.1526,69.2959,2.14329,153.132
1462,385,19207,Muon,0.0,0.0,0.905548,-115.357,24.0851,139.442,158.874
1463,275,13705,Muon,0.0,0.0,0.932074,12.027,9.12247,2.90453,317.239
1464,275,13705,Muon,0.0,0.0,0.932074,12.0837,10.7713,1.31243,14.1218
1465,8,382,Muon,0.0,0.0,0.804681,-94.1206,-85.9775,8.14315,45.2554
1466,377,18833,Muon,0.0,0.0,0.937677,-28.0975,-115.498,87.4003,145.468
1467,186,9253,Muon,0.0,0.0,0.954534,43.1316,117.253,74.1213,143.355
1468,290,14493,Muon,0.0,0.0,0.75481,88.1276,-95.0716,183.199,292.201
1469,349,17401,Muon,0.0,0.0,0.61625,-66.5704,-54.1324,12.438,36.5056
1470,349,17401,Muon,0.0,0.0,0.61625,-66.6113,-68.9952,2.38385,5.31865
1471,274,13677,Muon,0.0,0.0,0.799478,-115.384,89.2677,204.651,206.59
1472,281,14011,Muon,0.0,1.0,0.686713,-36.0268,48.9944,85.0212,106.868
1473,8,393,Muon,0.0,0.0,0.879782,-92.6168,-75.7528,16.864,72.8778
1474,264,13199,Muon,0.0,0.0,0.861325,-72.2071,-115.208,43.0012,89.6944
1475,170,8484,Muon,0.0,0.0,0.95731,-0.948543,81.2371,82.1856,178.08
1476,170,8484,Muon,0.0,0.0,0.95731,0.556964,0.878245,0.321281,6.68928
1477,280,13962,Muon,0.0,0.0,0.941871,109.888,-81.4388,191.326,212.892
1478,239,11950,Muon,0.0,0.0,0.899552,95.6991,117.446,21.7469,356.456
1479,259,12939,Muon,0.0,0.0,0.849032,-74.5631,-115.505,40.9415,57.2124
1480,203,10110,Muon,0.0,0.0,0.963803,-88.1663,117.362,205.528,260.001
1481,397,19806,Muon,0.0,0.0,0.94517,-87.9607,-61.6943,26.2664,233.01
1482,194,9686,Muon,0.0,0.0,0.79111,-80.218,-81.0986,0.880608,28.8396
1483,281,14026,Muon,0.0,0.0,0.737948,19.078,1.83384,17.2442,32.7743
1484,265,13217,Muon,0.0,0.0,0.841111,-72.7629,-114.819,42.0561,54.694
1485,233,11635,Muon,0.0,0.0,0.939767,26.9544,-115.256,142.211,202.01
1486,217,10817,Muon,0.0,0.0,0.869556,-93.0678,21.5524,114.62,161.272
1487,351,17503,Muon,0.0,0.0,0.882719,-11.0101,90.1883,101.198,214.393
1488,351,17503,Muon,0.0,0.0,0.882719,-11.2285,-21.1448,9.91625,36.5047
1489,273,13633,Muon,0.0,0.0,0.956644,-81.5015,33.264,114.765,185.536
1490,182,9070,Muon,0.0,0.0,0.802121,-115.48,-89.2752,26.2049,43.8839
1491,220,10969,Muon,0.0,0.0,0.770853,40.6175,44.6271,4.00961,23.304
1492,222,11085,Muon,0.0,0.0,0.739812,-115.421,-88.579,26.8417,29.6811
1493,392,19558,Muon,0.0,0.0,0.954522,-8.35807,-115.426,107.068,186.911
1494,364,18195,Muon,0.0,0.0,0.820828,36.8228,46.4169,9.59408,90.0605
1495,266,13284,Muon,0.0,0.0,0.912185,-115.47,-0.873862,114.596,141.816
1496,274,13690,Muon,0.0,0.0,0.943461,116.378,20.1424,96.2359,181.55
1497,290,14459,Muon,0.0,0.0,0.965468,117.31,-18.3439,135.654,285.223
1498,233,11618,Muon,0.0,0.0,0.811968,-51.4543,-115.357,63.9025,128.297
1499,258,12851,Muon,0.0,0.0,0.953646,-70.836,71.7302,142.566,231.215
1500,226,11263,Muon,0.0,0.0,0.732607,42.2058,27.3596,14.8462,24.4671
1501,231,11549,Muon,0.0,0.0,0.744061,117.558,84.3378,33.2204,38.0938
1502,290,14469,Muon,0.0,0.0,0.910231,117.38,79.6678,37.7117,40.439
1503,194,9678,Muon,0.0,0.0,0.956034,73.9284,53.0508,20.8776,115.13
1504,364,18197,Muon,0.0,1.0,0.803029,18.0673,18.1999,0.132641,15.3483
1505,249,12417,Muon,0.0,0.0,0.668905,-163.67,-99.6446,64.0257,596.047
1506,249,12417,Muon,0.0,0.0,0.668905,57.9061,74.2872,16.3811,46.9578
1507,385,19210,Muon,0.0,0.0,0.76604,-115.465,-80.9993,34.4653,40.1126
1508,385,19246,Muon,0.0,0.0,0.945377,56.2476,27.4939,28.7536,83.8311
1509,237,11839,Muon,0.0,0.0,0.964985,-115.404,71.7079,187.112,344.25
1510,258,12880,Muon,0.0,0.0,0.79127,-70.5798,-58.475,12.1048,27.6444
1511,188,9358,Muon,0.0,0.0,0.917139,101.43,59.3769,42.0534,92.3266
1512,262,13053,Muon,0.0,0.0,0.868127,117.427,70.8842,46.5429,65.9254
1513,188,9379,Muon,0.0,0.0,0.955752,6.3698,80.6988,74.329,151.74
1514,188,9379,Muon,0.0,0.0,0.955752,6.2079,13.5053,7.29738,14.3977
1515,251,12506,Muon,0.0,0.0,0.864461,-50.3523,-60.9798,10.6275,66.2865
1516,209,10405,Muon,0.0,0.0,0.934926,86.5698,92.9023,6.33251,161.346
1517,371,18510,Muon,0.0,0.0,0.942909,-115.398,21.1408,136.539,194.626
1518,371,18503,Muon,0.0,0.0,0.747227,40.0951,41.9185,1.82339,10.4589
1519,362,18069,Muon,0.0,0.0,0.950424,-19.3743,-23.51,4.13572,159.085
1520,280,13951,Muon,0.0,0.0,0.962193,54.5634,-14.1224,68.6858,235.734
1521,194,9653,Muon,0.0,0.0,0.93283,-19.3086,-41.1174,21.8088,109.319
1522,268,13355,Muon,0.0,0.0,0.966259,46.7005,57.659,10.9585,249.401
1523,389,19446,Muon,0.0,0.0,0.946301,-115.489,-52.9552,62.5337,101.515
1524,216,10792,Muon,0.0,0.0,0.741027,-27.909,-40.6694,12.7604,14.0612
1525,216,10792,Muon,0.0,0.0,0.741027,-28.6873,-28.8099,0.12265,1.43841
1526,216,10792,Muon,0.0,0.0,0.741027,-28.2068,-28.9012,0.69438,0.694422
1527,259,12937,Muon,0.0,0.0,0.743119,30.045,31.128,1.08303,33.0582
1528,196,9752,Muon,0.0,0.0,0.748484,68.5464,86.523,17.9766,21.3553
1529,280,13994,Muon,0.0,0.0,0.931922,35.8938,9.94647,25.9474,86.6354
1530,284,14176,Muon,0.0,0.0,0.86687,-48.9588,0.835316,49.7941,121.815
1531,284,14176,Muon,0.0,0.0,0.86687,-48.9357,-59.6817,10.7461,27.5256
1532,223,11140,Muon,0.0,0.0,0.950445,-52.6839,55.4913,108.175,316.359
1533,335,16717,Muon,0.0,0.0,0.947585,12.0803,54.0326,41.9523,103.771
1534,251,12547,Muon,0.0,1.0,0.809758,79.4681,79.9388,0.470718,4.14081
1535,267,13347,Muon,0.0,1.0,0.695427,108.26,67.8683,40.3914,109.563
1536,256,12778,Muon,0.0,0.0,0.953063,50.3729,65.9066,15.5337,87.7191
1537,369,18410,Muon,0.0,0.0,0.913747,-115.405,-80.0122,35.3927,225.115
1538,226,11284,Muon,0.0,0.0,0.817791,-51.0912,-54.5714,3.48018,50.1218
1539,226,11284,Muon,0.0,0.0,0.817791,-51.3276,-53.9634,2.63581,7.08007
1540,226,11284,Muon,0.0,0.0,0.817791,-51.7739,-51.3097,0.464214,3.94417
1541,271,13512,Muon,0.0,0.0,0.88909,81.7724,104.294,22.5211,58.9697
1542,399,19936,Muon,0.0,0.0,0.957009,-91.8031,-115.514,23.7106,211.306
1543,234,11684,Muon,0.0,0.0,0.958105,-71.0154,117.453,188.468,308.694
1544,369,18441,Muon,0.0,0.0,0.751016,117.421,21.0293,96.3921,97.0479
1545,287,14338,Muon,0.0,0.0,0.95687,-20.3231,-33.6278,13.3046,142.998
1546,207,10349,Muon,0.0,0.0,0.921936,-93.5459,-63.9476,29.5982,168.649
1547,222,11087,Muon,0.0,0.0,0.789456,-75.5136,-115.524,40.0104,49.2299
1548,137,6836,Muon,0.0,0.0,0.939654,-8.49163,46.8757,55.3673,128.457
1549,241,12035,Muon,0.0,0.0,0.930516,-13.0294,-21.2952,8.26581,124.046
1550,241,12035,Muon,0.0,0.0,0.930516,-10.08,-1.33083,8.74914,47.953
1551,211,10543,Muon,0.0,0.0,0.946882,13.4893,-5.61586,19.1051,103.437
1552,275,13739,Muon,0.0,0.0,0.862616,-39.3101,-115.405,76.0944,88.0734
1553,261,13029,Muon,0.0,0.0,0.850317,-61.6251,86.1036,147.729,518.628
1554,278,13864,Muon,0.0,0.0,0.884416,-20.5927,-18.6041,1.9886,68.7468
1555,386,19275,Muon,0.0,0.0,0.807714,117.426,83.2624,34.1635,43.4058
1556,231,11523,Muon,0.0,0.0,0.745459,-0.907224,-0.648735,0.258489,11.7784
1557,271,13550,Muon,0.0,0.0,0.786397,-39.4196,-31.3952,8.02444,21.1693
1558,267,13305,Muon,0.0,0.0,0.873713,-24.5754,117.795,142.371,150.09
1559,264,13155,Muon,0.0,0.0,0.917499,41.4759,76.6772,35.2013,77.7248
1560,262,13090,Muon,0.0,0.0,0.920277,73.4903,111.82,38.3299,116.635
1561,274,13699,Muon,0.0,0.0,0.930111,56.7642,78.3527,21.5884,93.5472
1562,274,13682,Muon,0.0,0.0,0.947562,-2.04331,-42.4505,40.4072,115.07
1563,368,18382,Muon,0.0,0.0,0.501556,-17.4243,-19.4689,2.04464,4.14501
1564,289,14415,Muon,0.0,0.0,0.904592,-115.106,64.9443,180.05,197.525
1565,385,19215,Muon,0.0,0.0,0.944696,-113.531,-82.0631,31.4678,95.7164
1566,385,19215,Muon,0.0,0.0,0.944696,-113.135,-115.478,2.343,6.8817
1567,111,5519,Muon,0.0,0.0,0.864008,-73.7843,-81.9195,8.13525,57.097
1568,325,16205,Muon,0.0,0.0,0.955023,-114.169,-63.4751,50.6937,166.594
1569,367,18331,Muon,0.0,0.0,0.754576,65.796,85.6413,19.8453,26.5993
1570,287,14350,Muon,0.0,0.0,0.682,-29.766,-57.8794,28.1134,67.829
1571,273,13611,Muon,0.0,0.0,0.814874,75.2704,117.358,42.0878,51.5424
1572,364,18167,Muon,0.0,1.0,0.966191,105.366,11.531,93.8354,125.2
1573,233,11625,Muon,0.0,0.0,0.932228,113.758,-45.0211,158.779,183.591
1574,170,8473,Muon,0.0,0.0,0.583197,44.2257,-42.3801,86.6057,159.087
1575,288,14382,Muon,0.0,0.0,0.94625,117.573,58.5836,58.9894,204.334
1576,234,11667,Muon,0.0,0.0,0.850508,117.326,-43.3442,160.67,170.206
1577,152,7572,Muon,0.0,0.0,0.807056,-56.2312,-65.2644,9.03326,36.9499
1578,286,14259,Muon,0.0,0.0,0.960251,-88.3638,-54.9758,33.388,198.802
1579,249,12413,Muon,0.0,0.0,0.94742,-101.156,-41.2539,59.9018,258.482
1580,249,12413,Muon,0.0,0.0,0.94742,-101.754,-103.972,2.21741,10.1975
1581,211,10540,Muon,0.0,0.0,0.822902,117.567,81.7698,35.7972,71.9365
1582,276,13771,Muon,0.0,0.0,0.766253,54.0985,45.5896,8.50898,17.1432
1583,387,19312,Muon,0.0,0.0,0.845787,117.401,94.0516,23.3492,54.5638
1584,389,19444,Muon,0.0,0.0,0.787091,-69.7507,-59.1809,10.5698,21.5736
1585,335,16728,Muon,0.0,0.0,0.964429,21.5416,53.3546,31.813,224.202
1586,256,12771,Muon,0.0,0.0,0.935617,7.63489,43.8911,36.2562,107.923
1587,211,10514,Muon,0.0,0.0,0.911169,88.8622,-115.35,204.212,253.852
1588,229,11408,Muon,0.0,1.0,0.743533,99.6605,53.0637,46.5968,60.5667
1589,223,11125,Muon,0.0,0.0,0.959157,52.176,-115.463,167.639,419.471
1590,186,9254,Muon,0.0,0.0,0.956389,1.82671,117.322,115.495,240.337
1591,275,13736,Muon,0.0,0.0,0.627865,35.8985,31.5865,4.31205,9.65723
1592,275,13736,Muon,0.0,0.0,0.627865,34.8532,36.0338,1.18059,1.88989
1593,272,13587,Muon,0.0,0.0,0.79202,-10.8196,-115.243,104.423,106.283
1594,251,12503,Muon,0.0,0.0,0.952017,63.8843,-35.615,99.4993,214.921
1595,386,19289,Muon,0.0,0.0,0.748798,71.3004,87.2306,15.9302,18.407
1596,216,10800,Muon,0.0,0.0,0.570999,63.2974,72.4626,9.16514,128.1
1597,286,14297,Muon,0.0,0.0,0.953045,1.76779,-115.566,117.334,184.618
1598,260,12956,Muon,0.0,0.0,0.724264,-115.426,-110.187,5.23923,6.52396
1599,8,360,Muon,0.0,1.0,0.58232,-51.5485,3.7943,55.3428,57.0214
1600,8,360,Muon,0.0,1.0,0.58232,-51.45,-58.5501,7.10006,7.11373
1601,258,12878,Muon,0.0,0.0,0.876652,117.311,61.275,56.0359,80.2982
1602,351,17541,Muon,0.0,0.0,0.799257,106.452,117.354,10.9018,27.278
1603,137,6848,Muon,0.0,1.0,0.504781,48.4952,117.211,68.7158,71.4466
1604,275,13710,Muon,0.0,0.0,0.949909,20.3695,76.9506,56.5811,172.795
1605,7,331,Muon,0.0,0.0,0.909366,12.8525,-115.189,128.041,166.28
1606,287,14341,Muon,0.0,0.0,0.917256,75.9588,117.401,41.4424,289.493
1607,274,13676,Muon,0.0,0.0,0.836168,75.5325,113.553,38.0209,60.4504
1608,7,332,Muon,0.0,0.0,0.938186,44.9573,44.1339,0.823444,2.8999
1609,273,13646,Muon,0.0,0.0,0.942857,66.3037,68.562,2.25831,106.573
1610,170,8498,Muon,0.0,1.0,0.656065,4.95532,-3.2412,8.19651,12.9433
1611,170,8455,Muon,0.0,0.0,0.59328,-41.7741,29.5559,71.33,198.802
1612,261,13001,Muon,0.0,0.0,0.953477,97.8137,-44.9762,142.79,432.627
1613,279,13949,Muon,0.0,0.0,0.831247,-47.5238,-115.58,68.0565,77.376
1614,207,10333,Muon,0.0,0.0,0.607689,-21.3186,41.9936,63.3122,74.5765
1615,207,10333,Muon,0.0,0.0,0.607689,-21.3599,-18.7408,2.61904,9.15129
1616,285,14233,Muon,0.0,0.0,0.840908,-42.9061,38.0417,80.9477,223.214
1617,242,12095,Muon,0.0,0.0,0.945526,-89.3036,31.4592,120.763,239.838
1618,217,10814,Muon,0.0,0.0,0.779591,117.327,64.6109,52.7164,94.7829
1619,196,9758,Muon,0.0,0.0,0.508567,78.3328,117.085,38.7523,76.1983
1620,366,18299,Muon,0.0,0.0,0.939724,-79.8464,117.287,197.134,236.416
1621,366,18253,Muon,0.0,0.0,0.672735,-96.0173,-115.342,19.3251,22.8692
1622,336,16754,Muon,0.0,0.0,0.869136,-87.2307,-70.3433,16.8874,121.253
1623,272,13570,Muon,0.0,0.0,0.752328,92.9677,117.578,24.6102,26.5455
1624,8,380,Muon,0.0,1.0,0.593165,106.245,89.4472,16.7975,48.8712
1625,371,18518,Muon,0.0,0.0,0.787563,117.312,-8.86513,126.177,129.384
1626,287,14322,Muon,0.0,0.0,0.793215,-67.3412,-115.431,48.0903,53.1283
1627,211,10538,Muon,0.0,0.0,0.81117,117.45,85.3523,32.0977,53.1669
1628,268,13366,Muon,0.0,1.0,0.608408,115.467,46.6973,68.7701,133.364
1629,383,19103,Muon,0.0,1.0,0.7268,-29.3485,-34.2466,4.89804,8.48558
1630,383,19103,Muon,0.0,1.0,0.7268,-28.7937,-27.8188,0.974861,2.99684
1631,385,19211,Muon,0.0,0.0,0.942941,-10.8279,84.6138,95.4417,153.379
1632,256,12776,Muon,0.0,0.0,0.948784,-45.2598,44.8118,90.0715,162.704
1633,241,12013,Muon,0.0,0.0,0.713907,-6.90471,-46.1742,39.2695,51.5884
1634,241,12013,Muon,0.0,0.0,0.713907,-5.72645,-5.32246,0.403991,1.52053
1635,241,12013,Muon,0.0,0.0,0.713907,-2.64341,-2.86313,0.219714,4.65106
1636,204,10164,Muon,0.0,0.0,0.657613,4.80938,-2.82019,7.62957,18.2674
1637,383,19141,Muon,0.0,0.0,0.881504,-28.4064,-59.9763,31.5698,309.426
1638,276,13766,Muon,0.0,0.0,0.926644,95.179,100.052,4.87343,95.9403
1639,397,19826,Muon,0.0,1.0,0.622414,74.0254,68.9673,5.05814,6.56842
1640,280,13999,Muon,0.0,0.0,0.945163,117.349,90.3577,26.9917,90.9363
1641,242,12052,Muon,0.0,0.0,0.512573,12.9677,70.0987,57.131,112.9
1642,242,12052,Muon,0.0,0.0,0.512573,13.5124,14.7317,1.2193,2.07398
1643,111,5533,Muon,0.0,0.0,0.823993,-115.256,54.3357,169.592,193.859
1644,222,11066,Muon,0.0,0.0,0.85718,-115.508,58.1704,173.679,180.695
1645,286,14282,Muon,0.0,0.0,0.877505,-35.3987,-59.3456,23.9469,216.177
1646,286,14282,Muon,0.0,0.0,0.877505,-34.1383,-33.4001,0.738144,17.2696
1647,209,10407,Muon,0.0,0.0,0.935121,96.2039,61.5403,34.6636,77.7879
1648,222,11081,Muon,0.0,0.0,0.893681,64.5088,53.7586,10.7501,80.6495
1649,262,13089,Muon,0.0,0.0,0.86505,-45.2782,-115.506,70.2274,85.7927
1650,262,13089,Muon,0.0,0.0,0.86505,-47.101,-49.3397,2.23872,2.41565
1651,286,14281,Muon,0.0,0.0,0.923819,-88.0539,1.79198,89.8459,142.179
1652,263,13102,Muon,0.0,0.0,0.836406,40.8566,37.1236,3.73299,3.93355
1653,263,13102,Muon,0.0,0.0,0.836406,41.7477,44.6812,2.93354,4.83667
1654,186,9257,Muon,0.0,0.0,0.741652,113.655,65.6442,48.0109,56.8872
1655,197,9848,Muon,0.0,0.0,0.945693,57.2896,54.187,3.10267,121.244
1656,281,14032,Muon,0.0,0.0,0.823228,117.403,82.1052,35.2977,57.0167
1657,383,19119,Muon,0.0,0.0,0.765755,-64.8554,-69.6855,4.83017,20.6888
1658,239,11947,Muon,0.0,0.0,0.714384,-33.7247,-33.7974,0.0726509,8.54954
1659,368,18352,Muon,0.0,0.0,0.953617,50.3073,86.1134,35.8061,474.363
1660,368,18352,Muon,0.0,0.0,0.953617,46.8301,47.3982,0.568169,4.79342
1661,258,12857,Muon,0.0,0.0,0.908734,15.9118,-39.8534,55.7652,119.498
1662,196,9760,Muon,0.0,1.0,0.65002,-26.3152,2.40153,28.7168,41.4002
1663,137,6830,Muon,0.0,0.0,0.92987,-52.9152,-47.5184,5.39682,69.9425
1664,137,6830,Muon,0.0,0.0,0.92987,-53.0177,-54.3728,1.35501,20.7458
1665,137,6830,Muon,0.0,0.0,0.92987,-52.5803,-52.3073,0.273029,2.68431
1666,261,13015,Muon,0.0,1.0,0.705672,-13.8856,9.96044,23.846,50.4296
1667,261,13045,Muon,0.0,0.0,0.761465,34.1296,19.9085,14.2211,27.3816
1668,368,18363,Muon,0.0,0.0,0.795401,-26.8346,49.1217,75.9563,304.186
1669,349,17441,Muon,0.0,0.0,0.946447,-66.9172,-50.4597,16.4575,114.938
1670,277,13837,Muon,0.0,0.0,0.926424,-115.6,-26.1299,89.4706,144.684
1671,278,13860,Muon,0.0,0.0,0.929184,117.399,51.5347,65.8646,99.581
1672,387,19340,Muon,0.0,0.0,0.930714,117.32,-11.9835,129.304,151.479
1673,186,9277,Muon,0.0,0.0,0.947751,117.422,79.2575,38.1649,117.902
1674,241,12043,Muon,0.0,1.0,0.799689,39.2757,37.0655,2.21025,19.4833
1675,205,10241,Muon,0.0,0.0,0.788768,-82.431,-106.555,24.1244,26.2421
1676,205,10241,Muon,0.0,0.0,0.788768,-85.4662,-80.5089,4.95729,5.38852
1677,260,12981,Muon,0.0,0.0,0.964982,22.3209,92.1459,69.825,216.802
1678,288,14377,Muon,0.0,1.0,0.60168,-76.8261,-97.7391,20.913,23.4264
1679,399,19908,Muon,0.0,0.0,0.859202,58.2405,22.7114,35.5291,56.1187
1680,279,13934,Muon,0.0,0.0,0.946061,-66.8279,-91.3741,24.5463,159.017
1681,256,12754,Muon,0.0,0.0,0.933002,64.7287,-72.4642,137.193,170.543
1682,276,13756,Muon,0.0,0.0,0.891284,-115.353,-37.2715,78.0818,120.363
1683,277,13821,Muon,0.0,0.0,0.708243,14.1521,16.5702,2.41816,4.81537
1684,209,10419,Muon,0.0,0.0,0.964738,47.147,-45.8951,93.0421,246.069
1685,226,11299,Muon,0.0,0.0,0.95233,-115.312,33.5816,148.893,287.366
1686,282,14095,Muon,0.0,0.0,0.937327,90.8423,112.272,21.4292,105.97
1687,233,11650,Muon,0.0,0.0,0.830699,-64.1267,-18.4795,45.6472,96.9273
1688,264,13154,Muon,0.0,0.0,0.908475,-91.2084,-116.98,25.7712,66.4149
1689,397,19841,Muon,0.0,0.0,0.823629,84.2731,117.369,33.0955,55.232
1690,280,13992,Muon,0.0,0.0,0.840943,117.349,76.2072,41.1423,58.322
1691,274,13664,Muon,0.0,0.0,0.959891,-8.83652,-3.90043,4.93608,220.284
1692,282,14087,Muon,0.0,0.0,0.761734,107.934,95.3053,12.6289,18.0898
1693,282,14087,Muon,0.0,0.0,0.761734,108.619,107.52,1.09885,3.27477
1694,170,8493,Muon,0.0,0.0,0.530299,-23.3872,-11.6189,11.7683,60.1017
1695,188,9396,Muon,0.0,0.0,0.7222,-12.9382,-14.5765,1.6383,1.73535
1696,284,14177,Muon,0.0,0.0,0.949364,56.7358,105.658,48.9222,95.2284
1697,207,10320,Muon,0.0,1.0,0.784149,-103.107,-25.0212,78.0861,131.277
1698,188,9353,Muon,0.0,0.0,0.934712,-115.513,-11.1961,104.317,132.259
1699,389,19449,Muon,0.0,0.0,0.760245,117.145,-11.8195,128.965,135.164
1700,383,19135,Muon,0.0,0.0,0.951801,-5.26431,117.396,122.661,398.314
1701,379,18907,Muon,0.0,0.0,0.676188,3.62405,-15.2199,18.844,60.9704
1702,379,18907,Muon,0.0,0.0,0.676188,5.17048,-3.78254,8.95301,10.3225
1703,157,7839,Muon,0.0,0.0,0.961799,30.4589,5.90278,24.5561,229.615
1704,283,14135,Muon,0.0,0.0,0.932308,61.3505,91.7974,30.4469,189.32
1705,264,13200,Muon,0.0,0.0,0.800061,71.2797,87.7281,16.4484,110.743
1706,343,17103,Muon,0.0,0.0,0.837533,83.2271,-47.1977,130.425,140.229
1707,343,17103,Muon,0.0,0.0,0.837533,80.0205,117.534,37.5134,39.5018
1708,387,19322,Muon,0.0,0.0,0.795614,117.378,61.4392,55.9391,64.4792
1709,269,13440,Muon,0.0,0.0,0.962946,66.1311,98.4086,32.2775,157.353
1710,207,10348,Muon,0.0,0.0,0.951302,-31.9831,117.21,149.193,235.431
1711,207,10348,Muon,0.0,0.0,0.951302,67.9953,67.1584,0.836891,3.35585
1712,279,13950,Muon,0.0,0.0,0.839849,100.15,86.4634,13.6869,43.5856
1713,371,18533,Muon,0.0,0.0,0.734354,74.2198,117.393,43.1729,46.2628
1714,349,17433,Muon,0.0,0.0,0.843415,105.832,74.9441,30.8875,94.938
1715,207,10325,Muon,0.0,0.0,0.817744,14.4825,-60.4593,74.9418,76.0803
1716,325,16231,Muon,0.0,0.0,0.838038,117.306,-38.6479,155.954,164.081
